ID,type,name,longitude,latitude,destination_id
2277,dive_center,DIVERSPASSION.AT,14.045626,48.140649,1091
2288,dive_center,Frogsborn Diving Services Limited,-2.989911,53.178803,1570
2265,dive_center,Northland Dive,174.283982,-35.323942,5331
2303,dive_center,VISTA MAR LTD,27.462636,42.504793,1582
2301,dive_center,re:DIVE Pte. Ltd.,103.862252,1.308404,1580
2326,dive_center,Duikcentrum van de Ven,-68.872689,12.092048,3457
2327,dive_center,Ocean Encounters,-68.899292,12.08896,6012
2328,dive_center,Goby Divers,-68.966198,12.118429,286
2329,dive_center,PortoMari Sports,-69.062748,12.216525,1595
2302,dive_center,SCUBA QUEST D.O.O.,19.089904,42.091211,1581
2332,dive_center,The Carib Inn,-68.276313,12.14981,1579
2336,dive_center,Aquanots Dive Jakarta,106.791752,-6.211078,1598
2339,dive_center,SCUBA TRIBE,28.605072,43.864486,1551
257,dive_center,Belinda Sport,15.655622,46.56028,124
315,dive_center,Camel Dive Club & Hotel,34.384954,27.979091,588
337,dive_center,Diving Center Subaquatic,13.525721,45.437206,183
342,dive_center,DIVING CENTER SHARK,13.923385,44.827703,121
344,dive_center,MARINE SPORT DIVING CENTER,14.251126,45.239472,188
382,dive_center,"Warm Water Divers Co.,Ltd.",98.297895,7.930972,2116
2331,dive_center,Xprodiver Bonaire,-68.276888,12.151651,1579
1026,dive_center,Ecstacea Dive School,28.34799,-26.17048,654
1099,dive_center,Emerald Diving Ireland,-6.305938,53.370587,645
1233,dive_center,FOCUSNATURA,-16.795077,32.682965,785
1235,dive_center,ANTHIA DIVING CENTER,-9.115404,38.43755,787
1249,dive_center,BRIZACORES,-28.251438,38.394097,797
1264,dive_center,COIMBRA DIVE CLUB,-8.437991,40.254982,808
1327,dive_center,Sport Depot SA,23.380789,42.624889,6182
1516,dive_center,Atlantis Wassersport u. Mee(h)r Hamburg,10.097665,53.619478,5057
1650,dive_center,Dive Company,16.3708,48.229019,6379
1730,dive_center,FIFO Diving,-15.424745,28.123238,273
1750,dive_center,ARK Savunma Araçları Denizcilik ve Tic.Ltd.Şti.,28.997317,41.063246,1167
1783,dive_center,DiveTime Oy,25.721461,62.203728,1194
1807,dive_center,H2O Diving Lund AB,13.19179,55.71082,1188
1812,dive_center,Dyk-Leif AB,11.278698,58.552255,1213
1014,dive_center,DISCOVER SCUBA,-6.267494,53.344104,645
1148,dive_center,Diving Canarias,-16.322474,28.40352,725
1979,dive_center,LOOE KEY DIVE CENTER,-81.406886,24.661788,2368
1013,dive_center,AQUAVENTURES LTD,-9.373343,51.483511,6184
1503,dive_center,Atlantis Wassersport u. Mee(h)r Berlin,13.48308,52.508175,970
1649,dive_center,UMEX Tauchsportartikel,16.396888,48.201212,1086
1663,dive_center,Adventure Diving,13.788281,47.920798,1093
2197,dive_center,LIGHTHOUSE DIVING CENTER,-122.275798,47.873647,1523
2299,dive_center,Wanderlust Dive Center,-68.266499,12.146606,1579
2330,dive_center,Fun Diving Curacao,-68.877118,12.074676,3457
2333,dive_center,Div'Ocean Bonaire,-68.276313,12.14981,1579
