ID,name,longitude,latitude,address,region,country,destination_id
6,Tropitel Oasis Dahab Hausriff,34.5193,28.5517,"Blue Hole Rd, Qesm Saint Katrin, South Sinai Governorate, Egypt",South Sinai Governorate,Egypt,694
11,Crow Island,81.1999,8.7157,"Pigeon Island Nature Trail, Sri Lanka",,Sri Lanka,1605
12,Dijamba Gala,81.2209,8.7158,,,,1606
14,Madagala,81.2114,8.6866,,,,1607
15,House Reef,81.2196,8.706,,,,1607
16,Welluore Rock,81.2274,8.678,,,,1607
17,Sithane Pare,81.2413,8.6965,,,,1606
19,Kalawa Pare,81.2483,8.6752,,,,1606
20,Butterfly Rock,81.2491,8.6232,,,,1608
21,Klathe Par,81.2666,8.595,,,,1606
22,North Reef,81.2387,8.5807,"Konesar Rd, Trincomalee, Sri Lanka",Eastern Province,Sri Lanka,1606
23,South Reef,81.242,8.5728,"Unnamed Road, Trincomalee, Sri Lanka",,Sri Lanka,1606
24,Navy Island,81.2414,8.5662,"226 Dyke St, Trincomalee, Sri Lanka",Eastern Province,Sri Lanka,1606
25,Passagala,80.002,6.2208,,,,1609
26,Ivory Bell,79.9818,6.2101,,,,1609
27,Walangala,80.0396,6.1929,,,,1610
28,Bandal Bro,80.0519,6.1841,,,,1610
42,La cathédrale  Sainte Maxime ,6.6853,43.2828,France,,France,63
43,Piscina Rovereto,11.0344,45.8844,"Via Domenico Udine, 18, 38068 Rovereto TN, Italy",Trentino-Alto Adige,Italy,1614
45,Dos Hermanas,-79.6685,9.5955,,,,1616
46,Pointe de la Grande Vigie,-61.4657,16.5126,"Unnamed Road, Guadeloupe",Grande-Terre,Guadeloupe,1617
50,"Beetle Reef, Beqa Lagoon, Fiji",178.1016,-18.3789,Fiji,,Fiji,1619
52,Debagala,80.0396,6.1737,,,,1610
53,Devol Temple,80.0518,6.1686,,,,1620
55,Kabaragala,80.0254,6.2005,,,,1621
56,Lobster Point,80.0852,6.1017,,,,1622
61,Ralagala Wreck,80.2243,6.0078,,,,1623
62,Galle Ship Wreck,80.199,6.0287,,,,1624
63,Jungle Beach,80.2382,6.02,"Jungle Beach Rd, Unawatuna, Sri Lanka",,Sri Lanka,1624
64,Gala Piita Gala,80.2472,5.991,,,,1623
65,Goda Gala (Lord Nelson),80.2613,5.9884,,,,1625
66,Goda Kupatha,80.2748,5.9842,,,,1625
68,Goda Gala Diyamba,80.2899,5.9843,,,,1625
69,Reaf Wreck,80.2992,5.9842,,,,1626
71,Nave Kupatha,80.3194,5.9745,,,,1627
72,Aluth Gala,80.254,5.9866,,,,1625
73,Rangoon Wreck,80.2016,6.0027,,,,1624
74,Aluth Gal Mattha,80.2532,5.9754,,,,1625
75,Talpe Reef,80.3078,5.9837,,,,1626
76,No Name Wreck,80.2043,6.0182,,,,1624
77,"Mamutik Island, Pyramid Reef",116.0121,5.9675,"Manutik Island, Malaysia",,Malaysia,1628
78,Dragon,33.6591,34.8986,,,,305
80,Taiyong,34.9731,29.4292,"S Beach Hwy, Jordan",Aqaba Governorate,Jordan,1630
81,Talisay Pier,123.7775,9.8686,"Unnamed Road, Loon, Bohol, Philippines",Central Visayas,Philippines,1631
83,Shark Friends,-77.0429,21.5633,"Unnamed Road, Playa Santa Lucia, Cuba",Camagüey,Cuba,1632
84,Cenote Chan Hol,-87.5726,20.1602,"México 307, Quintana Roo, Mexico",Quintana Roo,Mexico,1633
86,"Pool, Fort Sam Houston, Texas",-98.4581,29.4535,"2739 Dickman Rd, San Antonio, TX 78234, USA",Texas,United States,1634
88,Los Corales,-78.6422,22.6263,,Ciego de Ávila,Cuba,1636
90,Cenote Jailhouse,-87.49,20.1885,"5 Av Sur, La Veleta, Tulum, Q.R., Mexico",Quintana Roo,Mexico,1633
94,Alsaraj Beach شاطئ السرج,38.937,22.8164,"4693, Rabigh 25735 6113, Saudi Arabia",Makkah Province,Saudi Arabia,1640
95,"Pea Stacks, Guernsey",-2.5394,49.4193,"Route de Jerbourg, Guernsey GY4, Guernsey",Saint-Martin,Guernsey,1641
96,Cala do Rey,-8.8024,42.2504,"Rúa das Barreiras, 32, 36949 Cangas, Pontevedra, Espanha",,Espanha,1642
97,L’Hirondelle,6.8601,46.4466,Chemin de la Becque 54,Vaud,Suisse,1643
98,Nemo City ,34.2883,26.108,"Port Said, Qesm Al Qoseir, Red Sea Governorate, Ägypten",,Ägypten,1644
101,Hallenbad Aqurina Rheinau ,8.5999,47.638,"Ellikonerstrasse 2, 8462 Rheinau, Schweiz","null, null",Schweiz,1647
102,Hallenbad Rafz ,8.5388,47.6059,"Tannewäg 12,
 8197 Rafz, Schweiz",,Schweiz,1648
103,Perrito,-78.5945,22.5988,"Unnamed Road, Cuba",,Cuba,1636
104,Globetrotter Köln,6.9481,50.9381,"Breite Str. 137-139, 50667 Köln, Germany",Nordrhein-Westfalen,Germany,1001
105,Orsa Maggiore,9.3725,45.8771,"Lungolario Piave, 40, 23900 Lecco LC, Italy",Lombardia,Italy,865
106,Lost Canyons,153.1535,-26.6594,,,,4
108,Moregallo,9.3417,45.8811,"Via Moregallo, 4-14, 23826 Mandello del Lario LC, Italy",Lombardia,Italy,1650
109,"Potato Reef, Thulusdhoo",73.6623,4.4,,,Maldives,1651
110,Gasfinolhu House Reef,73.6199,4.365,,Kaafu,Maldives,1651
114,Fallen Tree,123.7657,9.8933,"Loon, Bohol, Philippines",Central Visayas,Philippines,1653
115,Japanese Patrol Boat,120.2762,14.7759,,,,1654
116,Pavlo Napa Pool,33.9792,34.9879,"Nissi Ave 65, Ayia Napa 5330, Cyprus",Ammochostos,Cyprus,1655
117,Willy’s Wonder,-86.6026,16.2697,"Unnamed Road, West Bay, Honduras",Bay Islands Department,Honduras,196
120,Baha reef,123.4983,9.1517,"Siquijor Circumferential Road, San Juan, Siquijor, Philippines",Central Visayas,Philippines,1657
121,St. George Beach,32.3937,34.8039,"Agiou Georgiou, Chloraka, Cyprus",,Cyprus,1658
124,Naaz Islands جزایر ناز,56.1112,26.81,"Hormozgan Province, Unnamed Road, Iran",Hormozgan Province,Iran,1660
125,Tiny Wall Coral Reef,55.9127,26.661,"Hormozgan Province, Unnamed Road, Iran",Hormozgan Province,Iran,1661
126,Silver Beach ساحل نقره ای,55.875,26.676,"Hengam Island, Hormozgan، Iran",Hormozgan Province,Iran,1661
127,Ghil Corals مرجانهای قیل,55.8546,26.6453,"Hormozgan Province, Unnamed Road, Iran",Hormozgan Province,Iran,1661
128,Khargoo Island South جنوب جزیره خارگو,50.3337,29.294,,,,1662
129,Khargoo Island West غرب جزیره خارگو,50.3336,29.3227,,,,1662
130,Khargoo Island East شرق جزیره خارگو,50.3528,29.3176,,,,1662
132,Freibad Grafing,11.9685,48.0512,"Am Stadion 11, 85567 Grafing bei München, Deutschland","null, null",Deutschland,1664
133,La Faille d Arue,-149.5246,-17.5151,"Unnamed Road, Arue, French Polynesia",Îles du Vent,French Polynesia,1665
135,Silbersee West,13.9034,46.6094,"Silberseestraße, 9524 Villach, Austria",Kärnten,Austria,1101
136,"Schloss Heroldeck, Millstätter See",13.5831,46.799,"Kaiser-Franz-Josef-Straße 124, 9872 Millstatt, Austria",Kärnten,Austria,1667
138,El Adriatico,-78.8196,-33.6413,"Unnamed Road, Juan Fernández, Región de Valparaíso, Chile",Región de Valparaíso,Chile,1668
141,Sea Stars - Deep - سایت ستاره ها - عمیق,56.2818,26.9131,Iran,,Iran,1659
142,Gindang,119.7273,-8.5919,Indonesia,,Indonesia,1671
145,Barges,120.2258,14.775,,,,1672
165,"Liberty Wreck, Cyprus",34.0362,35.0499,"Filippou, Paralimni 5295, Cyprus",Gazimağusa,Cyprus,1674
166,"Nemesis III Wreck, Cyprus",34.0366,35.0499,"Filippou, Paralimni 5295, Cyprus",Gazimağusa,Cyprus,1674
167,"Zenobia Wreck, Cyprus",33.6572,34.8974,,,,305
175,Wondergat Dolomitic Sinkhole,25.89,-25.8693,"Unnamed Road, South Africa",North West,South Africa,1685
176,"Aquarium Pereybere, Mauritius",57.5848,-19.9869,,,,1686
177,"Big Rock, Mauritius",57.3652,-20.27,"Klondike Rd, Flic en Flac, Mauritius",Rivière Noire District,Mauritius,1687
178,Canon,57.3772,-20.2577,"Impasse Cateaux 1, Flic en Flac, Mauritius",Rivière Noire,Mauritius,1687
180,Coin de Mire Wall,57.619,-19.945,,,,1689
181,Lobster Cave,57.7359,-20.4512,,,,1690
184,"DJabeda, Mauritius",57.6199,-19.9457,Mauritius,,Mauritius,1689
186,Holt Rock,57.5416,-20.0038,,,,1693
189,Ile o Coco,57.3478,-20.365,,,,1694
190,Préyebère Anemone Garden,57.5832,-19.9825,,,,1686
191,"KeiSei 113, Wreck",57.3667,-20.2667,"Klondike Rd, Flic en Flac, Mauritius",Rivière Noire District,Mauritius,1687
196,Papaye,57.3785,-20.2542,"Unnamed Road, Mauritius",Rivière Noire District,Mauritius,1687
198,Roche Cato,57.3777,-20.2572,"Impasse Cateaux 1, Flic en Flac, Mauritius",Rivière Noire,Mauritius,1687
199,Roche Zanana,57.3697,-20.269,"Klondike Rd, Flic en Flac, Mauritius",Rivière Noire District,Mauritius,1687
204,"Rempart DuSable , Mauritius",57.3748,-20.2554,"Unnamed Road, Flic en Flac, Mauritius",Rivière Noire District,Mauritius,1687
206,Seafan Valley,57.784,-20.1816,,,,1696
207,Shamanta,57.568,-19.9887,,,,1693
209,"SILVERSTAR, Mauritius",57.5697,-19.9865,"Eden Rock Lane, Grand Baie, Mauritius",Rivière du Rempart District,Mauritius,1693
210,Sweet Lips,57.3769,-20.2546,"Unnamed Road, Flic en Flac, Mauritius",Rivière Noire District,Mauritius,1687
218,Isola Bella South,15.2997,37.85,,Sicilia,Italia,1699
219,Blue Cave Taormina,15.3042,37.8517,,Sicilia,Italia,1699
220,Capo S. Andrea,15.3046,37.8542,,Sicilia,Italia,1699
221,Isola Bella East,15.301,37.8495,Italy,,Italy,1699
222,Relitto Lira,18.0166,39.965,"Piazza Mancaversa, 10, 73057 Marina di Mancaversa LE, Italy",Puglia,Italy,1700
223,Looc,123.7701,9.8927,"Cabilao Island Rd, Loon, Bohol, Philippines",Central Visayas,Philippines,1701
224,Fjord Saguenay,-70.8668,48.3493,,,Canada,1702
228,"SS Maori, wreck",18.3081,-34.0307,"Unnamed Road, Hout Bay, Cape Town, 7872, South Africa",Western Cape,South Africa,1704
231,SS Clan Stuart (Wreck),18.4312,-34.1724,South Africa,,South Africa,651
245,Raggies Cave,30.8279,-30.2617,,,,658
246,Amphitheatre,30.8286,-30.2576,,,,658
247,Castle,30.8073,-30.2834,,,,656
248,Cathedral,30.8274,-30.2647,,,,658
249,Chunnel,30.8266,-30.2616,,,,658
250,Eelskins,30.8209,-30.2708,,,,656
251,Hospital Road,30.7984,-30.2802,,,,656
252,Pinnacles,30.8284,-30.2612,,,,658
254,Shark Alley,30.8281,-30.262,,,,658
255,South Sands,30.8265,-30.2647,,,,658
256,"MV Produce, wreck",30.8296,-30.2498,,,,658
257,Butchers,30.7643,-30.3104,,,,656
258,Cowrie,30.7807,-30.3041,,,,656
259,Fern,30.7697,-30.3089,,,,656
260,Landers,30.7919,-30.3326,,,,656
263,Manta Point,30.8423,-30.2392,,,,658
264,Canyons,30.7937,-30.3327,,,,656
272,Castor Rock,18.4669,-34.1872,,,,651
273,Roman Rock,18.46,-34.1808,,,,651
280,Froggy Pond,18.4611,-34.2061,,,,651
290,"Rocky Bay, Cape Town, South Africa",18.8264,-34.3458,"1830 Beach Rd, Pringle Bay, 7196, South Africa",Western Cape,South Africa,1710
291,Rooi-els Point,18.8022,-34.2856,"122-117 Rocklands Rd, Rooi-Els, 7196, South Africa",Western Cape,South Africa,1710
293,Container Bay,18.8181,-34.3208,"292-283 Porter Dr, Rooi-Els, 7196, South Africa",Western Cape,South Africa,1710
296,Coral Gardens,35.5711,-23.845,,,,815
310,Table Top,35.5228,-23.7786,"Barra Lake - Sea Rd, Mozambique",Inhambane Province,Mozambique,815
330,Pelican Point,14.4491,-22.8728,Namibia,,Namibia,1712
331,Swakopmund Aquarium,14.5226,-22.6847,"1 Strand St, Swakopmund, Namibia",Erongo Region,Namibia,1713
333,Isla Leon Echado,-110.9919,27.9257,,,México,1714
334,Isla El Pastel,-110.9932,27.9355,,,México,1715
335,Arrecife Isla El Peruano,-110.9698,27.9097,,,México,1716
337,El Pinoy house reef,120.8785,13.7049,"National Rd, Mabini, Batangas, 菲律賓",,菲律賓,1718
339,hydee's point,120.9203,13.7034,,,,1718
341,Gold Chain,-86.4395,16.351,"Brooksy Point Rd, Mount Pleasant, Honduras",Bay Islands Department,Honduras,196
343,Playa Bege,-68.376,-54.8447,"Unnamed Road, Argentina",,Argentina,1720
344,Solanas Cristal Lagoon,-55.1022,-34.8759,"Unnamed Road, 20004 Chihuahua, Departamento de Maldonado, Uruguay",Departamento de Maldonado,Uruguay,1721
345,Trailer Reef,151.4569,-33.4489,,NSW,Australia,1722
346,Desert Tortoise,-112.299,33.8623,"Desert Tortoise Rd, Morristown, AZ 85342, USA",Arizona,United States,1280
349,Lago di Cornino,13.0245,46.2295,"Unnamed Road, 33030 Trasaghis UD, Italy",Friuli-Venezia Giulia,Italy,1723
350,Rotter See,7.1106,50.8093,"K29, 53844 Troisdorf, Germany",Nordrhein-Westfalen,Germany,1724
351,Khom Beach,100.0141,9.7991,"Unnamed Road, Tambon Ko Pha-ngan, Amphoe Ko Pha-ngan, Chang Wat Surat Thani 84280, Thailand",Chang Wat Surat Thani,Thailand,1725
352,Parcheggio,10.5774,45.6254,"Corso Zanardelli, 208, 25083 Gardone Riviera BS, Italy",Lombardia,Italy,1726
353,Eldorado Aquatic & Fitness Center,-111.9169,33.4729,"2301 N Miller Rd, Scottsdale, AZ 85257, USA",,United States,1282
358,Church Wall/Reef,-86.5668,16.2938,"Flowers Bay Rd, Flowers Bay, Honduras",Bay Islands Department,Honduras,196
359,Angies,-86.5681,16.2927,"Flowers Bay Rd, Flowers Bay, Honduras",,Honduras,196
360,Beach Bar,-86.5718,16.29,"Flowers Bay Rd, Flowers Bay, Honduras",,Honduras,196
361,Blue House,-86.5739,16.2882,"Unnamed Road, Flowers Bay, Honduras",Bay Islands Department,Honduras,196
362,"Cisneros Point, Flowers Bay, Roatan",-86.5777,16.2849,"Unnamed Road, Flowers Bay, Honduras",,Honduras,196
363,Triple D,-86.597,16.2691,"52 W Bay Rd, West Bay, Honduras",Bay Islands Department,Honduras,196
364,R &amp; R Easel,-86.5971,16.2681,"52 W Bay Rd, West Bay, Honduras",Bay Islands Department,Honduras,196
366,Bucca Quay,-86.6032,16.269,"Unnamed Road, West Bay, Honduras",,Honduras,196
368,Mandy’s Eel Garden,-86.6018,16.2736,"Unnamed Road, West Bay, Honduras",Bay Islands Department,Honduras,196
369,Temptation,-86.6026,16.274,Honduras,,Honduras,196
370,Kaylees Daydream,-86.6027,16.2747,,,,196
371,Chloes Coral,-86.6035,16.2771,,,,196
372,Butcher’s Bank,-86.6042,16.2786,"6 Emerald Beach Rd, West Bay, Honduras",Bay Islands Department,Honduras,196
373,Jumping Jack,-86.6044,16.2813,"Kai Linda Way, West Bay, Honduras",Bay Islands Department,Honduras,196
374,Eddies Trifecta,-86.6036,16.2825,"Kai Linda Way, West Bay, Honduras",Bay Islands Department,Honduras,196
375,Sondra’s Surprise,-86.6047,16.283,"Kai Linda Way, West Bay, Honduras",Bay Islands Department,Honduras,196
377,Tabyanas,-86.6045,16.2842,"Kai Linda Way, West Bay, Honduras",Bay Islands Department,Honduras,196
378,Pubudus Playground,-86.6033,16.2847,"Kai Linda Way, West Bay, Honduras",Bay Islands Department,Honduras,196
379,Punchers Paradise,-86.6038,16.2856,"Kai Linda Way, West Bay, Honduras",Bay Islands Department,Honduras,196
380,Trinaties Treasure,-86.6045,16.2876,"Tamarind Drive, Honduras",Bay Islands Department,Honduras,196
381,Alice’s Wonderland,-86.6044,16.2889,"Tamarind Drive, Honduras",Bay Islands Department,Honduras,196
382,"Rothschilds Mistresses, West End, Roatan",-86.6026,16.2889,"Tamarind Drive, Honduras",Bay Islands Department,Honduras,196
383,Seaquest Shallow,-86.6026,16.2907,"Tamarind Drive, Honduras",Bay Islands Department,Honduras,196
384,Blue Moonshine,-86.6036,16.2922,"Tamarind Drive, Honduras",Bay Islands Department,Honduras,196
385,Turtle Crossing Shallow,-86.6026,16.2928,"Luna Beach Road, Honduras",Bay Islands Department,Honduras,196
386,Turtle Crossing Deep,-86.6037,16.2935,"Unnamed Road, Honduras",Islas de la Bahía,Honduras,196
388,Chiefs Quarters,-86.6021,16.2943,"Luna Beach Road, Honduras",Bay Islands Department,Honduras,196
389,"Inside Luna Beach, West End, Roatan",-86.5996,16.2957,"Luna Beach Road, Honduras",Bay Islands Department,Honduras,196
390,Mickey’s Place,-86.6025,16.2973,Honduras,,Honduras,196
391,Bikini Bottom,-86.6009,16.2978,,,,196
392,The Bight,-86.6005,16.2984,,,,196
393,Blue Channel,-86.6009,16.2995,Honduras,,Honduras,196
394,Haller Deep,-86.6005,16.3007,,,,196
395,Ocean Grove,-86.599,16.3023,"West End Road, West End, Honduras",Bay Islands Department,Honduras,196
396,El Aquario,-86.5982,16.3022,"West End Road, West End, Honduras",Bay Islands Department,Honduras,196
398,Lighthouse,-86.5977,16.3047,"West End Road, West End, Roatan, Honduras",,Honduras,196
399,Moonlight,-86.5974,16.3055,,,,196
400,Dixies,-86.5974,16.3065,,,,196
401,Verns Dropoff,-86.5961,16.3092,"Submarine Dr, West End, Honduras",Bay Islands Department,Honduras,196
402,Laras Rainbows,-86.5955,16.3105,"West End Road, West End, Honduras",Bay Islands Department,Honduras,196
403,Grape Escape,-86.5944,16.3117,"West End Road, West End, Honduras",Bay Islands Department,Honduras,196
404,The Wife,-86.5939,16.3123,"West End Road, West End, Honduras",Bay Islands Department,Honduras,196
405,Hole In The Wall,-86.5918,16.3138,"Unnamed Road, Honduras",Islas de la Bahía,Honduras,196
406,Canyon Reef,-86.5905,16.3152,"Unnamed Road, Honduras",Islas de la Bahía,Honduras,196
408,Fish Den,-86.5887,16.3173,"Gibson Bight Rd, Honduras",Bay Islands Department,Honduras,196
409,Happily Ever After,-86.5878,16.3184,"Gibson Bight Rd, Honduras",Bay Islands Department,Honduras,196
410,Dennis’ Dropoff,-86.587,16.3191,"Gibson Bight Rd, Honduras",,Honduras,196
411,Gibson Bight,-86.5865,16.3197,"Unnamed Road, Honduras",,Honduras,196
412,Robins Nest,-86.5854,16.3208,"Unnamed Road, Honduras",,Honduras,196
413,Melissas Reef,-86.5845,16.3213,Honduras,,Honduras,196
414,Hole In The Wallet,-86.5836,16.3228,Honduras,,Honduras,196
415,Overheat Reef,-86.5829,16.3234,"W Sandy Bay Beach Rd, Sandy Bay, Honduras",Bay Islands Department,Honduras,196
417,"Pirata's Dream, Sandy Bay, Roatan",-86.5816,16.3257,"W Sandy Bay Beach Rd, Sandy Bay, Honduras",Bay Islands Department,Honduras,196
418,Pillar Coral,-86.5809,16.3263,"W Sandy Bay Beach Rd, Sandy Bay, Honduras",,Honduras,196
6406,Sanatorio,7.9927,43.8503,,,Italia,94
420,El Aguila (Wreck),-86.579,16.3275,"W Sandy Bay Beach Rd, Sandy Bay, Honduras",,Honduras,196
421,Tommy’s Laugh,-86.5768,16.328,"W Sandy Bay Beach Rd, Sandy Bay, Honduras",,Honduras,196
422,Macks Wall,-86.5721,16.3333,"E Sandy Bay Beach Rd, Sandy Bay, Honduras",Bay Islands Department,Honduras,196
424,Peters Place,-86.571,16.3353,"E Sandy Bay Beach Rd, Sandy Bay, Honduras",Bay Islands Department,Honduras,196
425,"Captain Bob, Sandy Bay, Roatan",-86.5697,16.3365,"E Sandy Bay Beach Rd, Sandy Bay, Honduras",Bay Islands Department,Honduras,196
426,Bear’s Den,-86.5689,16.3368,"E Sandy Bay Beach Rd, Sandy Bay, Honduras",Bay Islands Department,Honduras,196
427,White Hole,-86.5664,16.3376,"E Sandy Bay Beach Rd, Sandy Bay, Honduras",Bay Islands Department,Honduras,196
428,"Dorothys Dance, Sandy Bay, Roatan",-86.5658,16.3383,"E Sandy Bay Beach Rd, Sandy Bay, Honduras",Bay Islands Department,Honduras,196
429,"Uncle Jims Pool, Sandy Bay, Roatan",-86.5638,16.34,"Sunnyside Rd, Sandy Bay, Honduras",Bay Islands Department,Honduras,196
430,"Zambitos Happy Hour, Sandy Bay, Roatan",-86.5628,16.3406,"Sunnyside Rd, Sandy Bay, Honduras",Bay Islands Department,Honduras,196
431,Wrasse Hole,-86.5619,16.3405,"Sunnyside Rd, Sandy Bay, Honduras",Bay Islands Department,Honduras,196
432,Four Sponges,-86.5613,16.3418,,,,196
433,Deja Vu,-86.5602,16.3422,,,,196
434,Barry’s Reef,-86.5589,16.3436,,,,196
436,"International Diver, Sandy Bay, Roatan",-86.557,16.345,"Lawson Rock Ct, Sandy Bay, Honduras",Bay Islands Department,Honduras,196
437,Lynns Arena,-86.5558,16.3458,"Lawson Rock Ct, Sandy Bay, Honduras",Bay Islands Department,Honduras,196
438,Rockies,-86.5542,16.3469,"Roatan, Honduras",,Honduras,196
439,"Tortuga Terrace, Sandy Bay, Roatan",-86.5533,16.3475,,,,196
440,Moray Channel,-86.5514,16.349,"Roatan, Honduras",,Honduras,196
441,"Eshanthikas Beloveds, Sandy Bay, Roatan",-86.5503,16.3497,,,,196
442,"Haveys Hideaway, Sandy Bay, Roatan",-86.5494,16.3499,,,,196
443,Captain Ron’s Hideaway,-86.5484,16.3502,"Carretera Principal, Sandy Bay, Honduras",,Honduras,196
444,Yaeger,-86.5469,16.3511,"Carretera Principal, Sandy Bay, Honduras",,Honduras,196
445,Christophers Coral,-86.5455,16.351,"Carretera Principal, Sandy Bay, Honduras",,Honduras,196
446,Odyssey (Wreck),-86.5443,16.3523,"Carretera Principal, Sandy Bay, Honduras",Islas de la Bahía,Honduras,196
448,Cindy’s Slipper,-86.54,16.3536,"Unnamed Road, Honduras",Islas de la Bahía,Honduras,196
449,B’s Deep,-86.5382,16.3546,"Unnamed Road, Honduras",Islas de la Bahía,Honduras,196
450,Peanuts Point,-86.537,16.3558,,,,196
451,Wicked Pissa,-86.5352,16.3564,"Unnamed Road, Honduras",Islas de la Bahía,Honduras,196
452,Spencer’s Rose Garden,-86.5316,16.3583,"Unnamed Road, Mud Hole, Honduras",Bay Islands Department,Honduras,196
453,"Thalassa Arg, Mud Hole, Roatan",-86.521,16.3634,,,,196
454,Leo’s Den,-86.5183,16.3634,,,,196
455,Big Surprise,-86.516,16.3648,,,,196
456,Land of the Giants,-86.5086,16.3685,,,,196
457,Palmetto Keyhole,-86.5027,16.3693,,,,196
459,One Minute West,-86.4874,16.3727,"Palmetto Bay Rd, Palmetto Bay, Honduras",Bay Islands Department,Honduras,196
460,Stingray Coral,-86.4793,16.3787,,,,196
461,"Davids Deep, Palmetto, Roatan",-86.4783,16.3805,,,,196
462,Wonderbar,-86.4706,16.3847,,,,196
463,Rock Star,-86.4613,16.3888,,,,196
464,Barracuda,-86.4486,16.3933,,,,196
465,The View,-86.4442,16.3945,,,,196
466,Fish Pot,-86.4375,16.3976,,,,385
467,The King,-86.4343,16.3993,,,,385
468,Seastar Wall,-86.4304,16.4002,,,,385
469,Seastar Channel,-86.429,16.4004,,,,385
470,The Channel,-86.4253,16.4016,,,,385
471,Andys Wall,-86.4228,16.4028,,,,385
472,Sponges,-86.4207,16.4035,,,,385
473,Eaglerays,-86.4187,16.4039,,,,385
474,Underground,-86.4134,16.4064,,,,385
476,Turquoise Bay Wall,-86.4118,16.4067,,,,385
477,Emilys Escape,-86.4069,16.4084,"Unnamed Road, Honduras",Islas de la Bahía,Honduras,1731
479,Nabs,-86.4032,16.4089,"Unnamed Road, Honduras",Islas de la Bahía,Honduras,1731
481,Polytilly,-86.3977,16.4096,"Unnamed Road, Honduras",Islas de la Bahía,Honduras,1731
482,Fuego Del Mar,-86.394,16.4126,"Unnamed Road, Honduras",Islas de la Bahía,Honduras,1731
483,Outside Dolphins,-86.3898,16.4147,"Unnamed Road, Honduras",Islas de la Bahía,Honduras,1732
484,Dolphin Aggressor,-86.3883,16.4158,"Unnamed Road, Honduras",Islas de la Bahía,Honduras,1732
485,Dolphins Den,-86.3863,16.4143,"Unnamed Road, Honduras",Islas de la Bahía,Honduras,1732
486,Cemetery,-86.3831,16.418,,,,1732
488,Mangoose,-86.3559,16.4244,"Punta Blanca Rd, Punta Blanca, Honduras",Bay Islands Department,Honduras,1734
490,Yellow Wall,-86.3607,16.4252,"Punta Gorda Rd, Punta Gorda, Honduras",Bay Islands Department,Honduras,1732
491,Spy Glass,-86.3657,16.4244,"Punta Gorda Rd, Punta Gorda, Honduras",Bay Islands Department,Honduras,1732
496,Diamond Rock,-86.3323,16.4322,,,,1735
497,Duka Luka,-86.3243,16.4348,,,,1735
498,Tutu,-86.3146,16.4371,"Paya Bay Rd, Honduras",Bay Islands Department,Honduras,1735
499,Big D,-86.3071,16.4362,"Camp Bay Rd, Honduras",Bay Islands Department,Honduras,1734
500,Shkaboodles,-86.3061,16.4367,,,,1734
502,Bonis,-86.3003,16.436,"Camp Bay Rd, Camp Bay, Honduras",Bay Islands Department,Honduras,1736
503,Jimmy Jims Happy Place,-86.297,16.4368,"Unnamed Road, Camp Bay, Honduras",Bay Islands Department,Honduras,1736
504,Bowens Back Yard,-86.2926,16.4383,,,,1736
505,Puma Posse Pass,-86.2917,16.4383,,,,1736
506,Beattys Beauty,-86.2904,16.4388,,,,1736
507,Lindas Garden,-86.288,16.4386,"Camp Bay Rd, Honduras",Bay Islands Department,Honduras,1736
508,Boo!,-86.2812,16.4387,"Camp Bay Rd, Honduras",Bay Islands Department,Honduras,1736
509,Single 14,-86.3752,16.3804,"Jonesville Point Rd, Honduras",Bay Islands Department,Honduras,1731
511,Medina Luna Keyhole,-86.3884,16.3698,"Media Luna Resort Rd, Honduras",,Honduras,1737
512,Half Moon Bay Wall,-86.3911,16.3662,"Media Luna Resort Rd, Honduras",,Honduras,1737
513,Half Moon Bay,-86.3955,16.3662,"Media Luna Resort Rd, Honduras",Bay Islands Department,Honduras,1737
514,Parrot Tree,-86.411,16.3624,"Parrot Tree Beach Rd, French Harbor, Honduras",Bay Islands Department,Honduras,1731
515,Tulios Reef,-86.4137,16.3596,"Parrot Tree Beach Rd, Parrot Tree, Honduras",,Honduras,1731
516,Atocha,-86.4168,16.3598,"Parrot Tree Beach Rd, Parrot Tree, Honduras",Bay Islands Department,Honduras,1731
518,Inside Outside,-86.4193,16.3588,"Unnamed Road, French Harbor, Honduras",Bay Islands Department,Honduras,196
519,Ironshore,-86.4207,16.359,"First Bight Rd, French Harbor, Honduras",Bay Islands Department,Honduras,196
520,Ankas,-86.4246,16.3581,"Unnamed Road, First Bight, Honduras",,Honduras,196
521,Too Tall Small,-86.4266,16.3575,"Unnamed Road, French Harbor, Honduras",,Honduras,196
522,Newman&#039;s Wall,-86.435,16.3536,"Fantasy Island Rd, Mount Pleasant, Honduras",,Honduras,196
523,40 Foot Point,-86.4354,16.3522,"Fantasy Island Rd, Mount Pleasant, Honduras",,Honduras,196
524,Valley of Kings,-86.4378,16.3509,"Fantasy Island Rd, Mount Pleasant, Honduras",,Honduras,196
525,Jeffs Spot,-86.4411,16.3503,Honduras,,Honduras,196
526,FC 44,-86.4433,16.3496,Honduras,,Honduras,196
527,French Cay Cut,-86.446,16.3502,"Big French Cay, Honduras",,Honduras,196
528,Mr. Bud Wreck,-86.4461,16.3484,,,,196
529,Arch Bank,-86.4481,16.3492,,,,196
530,French Bank,-86.4467,16.3469,,,,196
532,Lobster Fingers,-86.4651,16.3425,"Calle de la Bahia, Mount Pleasant, Honduras",Bay Islands Department,Honduras,196
