ID,name,longitude,latitude,address,region,country,destination_id
7600,Koh Mat Wai Noi / เกาะมัดหวายน้อย,99.2475,10.2069,,,,
7601,Koh Thong Kaeo / เกาะทองแก้ว,99.2208,10.1959,,,,
7606,Laem Farang แหลมฝรั่ง,100.9532,12.5521,,,,
7607,SR Access 2,-86.6106,30.3936,Sailfish Drive 707,Florida,United States,
7612,Arno’s Underwater Reef,130.5542,-0.5728, ,West Papua,Indonesia,
7616,Turtle Reef,130.6906,-0.5444,,,,
7617,Friwen Village,130.6972,-0.4719,,,,
7628,Alikoe Giri,73.5128,4.099, ,Malé Atoll,Maldives,
7638,Tres Cocos Canyons,-87.9402,17.9303,,,,
7641,Ti caye la,-61.2354,16.2409,,,,
7646,Mandarin Lagoon,118.6231,2.2513, ,Ost-Kalimantan,Indonesien,
7650,Aquarium,73.3622,3.8953,,,,
7656,Baía dos Porcos (F Noronha),-32.4416,-3.8511,,,,
7671,Joana Reef,33.8451,27.426,,,,
7675,Lighthouse,33.8795,27.4091,,,,
7676,Poseidon Reef,33.8719,27.3906,,,,
7678,Umm Usk,33.869,27.5845,,,,
7680,Elphinstone South,34.8619,25.3063,Red Sea,,Egypt,
7681,"Brayka Bay, House Reef North",34.8033,25.2174,"Unnamed Road, Qesm Marsa Alam, Red Sea Governorate, Egypt",Red Sea Governorate,Egypt,
7683,Marsa Egla,34.8422,25.1726,"Al Qusair - Marsa Allam Rd, Qesm Marsa Alam, Red Sea Governorate, Egypt",Red Sea Governorate,Egypt,
7684,Marsa Shagra House Reef,34.7966,25.2452,"مرسى علم, مرسى شجرة، Egypt",Red Sea Governorate,Egypt,
7687,Sharm Abu Dabab,34.7461,25.3223,"Unnamed Road, Qesm Marsa Alam, Red Sea Governorate, Egypt",Red Sea Governorate,Egypt,
7694,Ras Umm Hesiwa,33.9991,26.8997,,,,
7695,Sha’ab Sheer Soraya,34.0505,26.6421,,,,
7696,"Salem Express, wreck",34.0611,26.6395,,,,
7697,Shaab Hamdallah,34.0688,26.6305,,,,
7699,Sharm el Naga Housereef South,33.9652,26.8971,Ägypten,,Ägypten,
